time,price,quantity,xTime
 4:09:00 PM,442.27,268,735519.6736
 4:09:00 PM,442.26,100,735519.6736
 4:10:00 PM,442.23,100,735519.6736
 4:10:00 PM,442.19,100,735519.6736
 4:10:00 PM,442.369,100,735519.6736
 4:10:00 PM,442.205,100,735519.6736
 4:10:00 PM,442.0738,150,735519.6736
 4:10:00 PM,442,100,735519.6737
 4:10:00 PM,442.2,100,735519.6737
 4:10:00 PM,442,500,735519.6738
 4:10:00 PM,442.0001,100,735519.6738
 4:10:00 PM,442,100,735519.6738
 4:10:00 PM,441.97,100,735519.6738
 4:10:00 PM,441.7207,435,735519.6738
 4:10:00 PM,441.72,100,735519.6738
 4:10:00 PM,442,100,735519.674
 4:10:00 PM,442,100,735519.674
 4:10:00 PM,442,190,735519.6741
 4:10:00 PM,441.904,200,735519.6741
 4:10:00 PM,442,100,735519.6741
 4:10:00 PM,441.9583,100,735519.6741
 4:10:00 PM,441.84,100,735519.6742
 4:10:00 PM,441.89,100,735519.6742
 4:10:00 PM,441.97,100,735519.6742
 4:10:00 PM,441.97,100,735519.6742
 4:10:00 PM,441.97,200,735519.6742
 4:10:00 PM,442,100,735519.6742
 4:10:00 PM,442.11,125,735519.6742
 4:10:00 PM,442,100,735519.6742
 4:10:00 PM,442.025,100,735519.6742
 4:10:00 PM,442,100,735519.6742
 4:10:00 PM,442.008,100,735519.6742
 4:10:00 PM,442.04,100,735519.6742
 4:10:00 PM,442.03,100,735519.6742
 4:10:00 PM,442,100,735519.6742
 4:10:00 PM,442.11,200,735519.6742
 4:10:00 PM,442.3799,580,735519.6743
 4:10:00 PM,442.06,100,735519.6743
 4:11:00 PM,442.245,500,735519.6743
 4:11:00 PM,442.13,100,735519.6744
 4:11:00 PM,442.09,100,735519.6744
 4:11:00 PM,442.08,100,735519.6744
 4:11:00 PM,442.05,100,735519.6744
 4:11:00 PM,442.13,100,735519.6744
 4:11:00 PM,442.14,100,735519.6744
 4:11:00 PM,442.13,100,735519.6744
 4:11:00 PM,441.96,100,735519.6744
 4:11:00 PM,441.87,100,735519.6744
 4:11:00 PM,441.99,100,735519.6744
 4:11:00 PM,442.19,100,735519.6744
 4:11:00 PM,442.215,100,735519.6744
 4:11:00 PM,442.16,100,735519.6744
 4:11:00 PM,442.135,200,735519.6744
 4:11:00 PM,442.225,472,735519.6744
 4:11:00 PM,442.085,400,735519.6745
 4:11:00 PM,442.085,100,735519.6745
 4:11:00 PM,442.24,100,735519.6745
 4:11:00 PM,442.085,100,735519.6745
 4:11:00 PM,442.14,100,735519.6745
 4:11:00 PM,442.38,100,735519.6745
 4:11:00 PM,442.14,100,735519.6745
 4:11:00 PM,442.27,200,735519.6745
 4:11:00 PM,442.71,100,735519.6745
 4:11:00 PM,442.405,100,735519.6745
 4:11:00 PM,442.15,100,735519.6745
 4:11:00 PM,442.1,449,735519.6745
 4:11:00 PM,442.1,449,735519.6745
 4:11:00 PM,442.24,100,735519.6746
 4:11:00 PM,442.25,100,735519.6747
 4:11:00 PM,442.265,100,735519.6747
 4:11:00 PM,442.49,100,735519.6747
 4:11:00 PM,442.12,100,735519.6747
 4:11:00 PM,442,100,735519.6747
 4:11:00 PM,441.9,100,735519.6748
 4:11:00 PM,441.85,100,735519.6748
 4:11:00 PM,442.01,100,735519.6749
 4:11:00 PM,442.055,100,735519.6749
 4:11:00 PM,442.01,100,735519.675
 4:11:00 PM,442.055,100,735519.675
 4:11:00 PM,442.12,100,735519.675
 4:11:00 PM,442.095,100,735519.675
 4:11:00 PM,441.81,100,735519.675
 4:12:00 PM,441.844,100,735519.6752
 4:12:00 PM,442.02,100,735519.6752
 4:12:00 PM,441.9056,100,735519.6752
 4:12:00 PM,441.78,100,735519.6753
 4:12:00 PM,441.76,100,735519.6753
 4:12:00 PM,441.81,100,735519.6753
 4:12:00 PM,441.79,100,735519.6753
 4:12:00 PM,441.81,200,735519.6753
 4:12:00 PM,441.78,100,735519.6753
 4:12:00 PM,441.74,400,735519.6753
 4:12:00 PM,442.03,100,735519.6753
 4:12:00 PM,441.77,100,735519.6753
 4:12:00 PM,441.8,100,735519.6753
 4:12:00 PM,441.98,100,735519.6754
 4:12:00 PM,442.06,100,735519.6754
 4:12:00 PM,442.06,107,735519.6754
 4:12:00 PM,442.06,400,735519.6754
 4:12:00 PM,442,100,735519.6754
 4:12:00 PM,441.9,400,735519.6755
 4:12:00 PM,441.81,100,735519.6755
 4:12:00 PM,441.79,100,735519.6755
 4:12:00 PM,441.71,300,735519.6755
 4:12:00 PM,441.96,1200,735519.6756
 4:12:00 PM,441.7,155,735519.6756
 4:12:00 PM,441.67,100,735519.6756
 4:12:00 PM,441.63,100,735519.6756
 4:12:00 PM,441.62,100,735519.6756
 4:12:00 PM,441.56,100,735519.6756
 4:12:00 PM,441.57,100,735519.6756
 4:12:00 PM,441.5,200,735519.6756
 4:12:00 PM,441.57,100,735519.6756
 4:12:00 PM,441.7,200,735519.6756
 4:12:00 PM,441.435,200,735519.6756
 4:12:00 PM,441.47,100,735519.6756
 4:12:00 PM,441.45,100,735519.6756
 4:12:00 PM,441.44,100,735519.6756
 4:12:00 PM,441.656,500,735519.6757
 4:12:00 PM,441.41,100,735519.6757
 4:13:00 PM,441.56,100,735519.6757
 4:13:00 PM,441.36,100,735519.6757
 4:13:00 PM,441.5,110,735519.6758
 4:13:00 PM,441.45,100,735519.6758
 4:13:00 PM,441.79,100,735519.6759
 4:13:00 PM,441.79,100,735519.6759
 4:13:00 PM,441.8,100,735519.6759
 4:13:00 PM,441.82,100,735519.6759
 4:13:00 PM,441.78,100,735519.6759
 4:13:00 PM,441.81,100,735519.6759
 4:13:00 PM,441.84,111,735519.6759
 4:13:00 PM,441.58,100,735519.6759
 4:13:00 PM,441.83,100,735519.6759
 4:13:00 PM,441.7,100,735519.6759
 4:13:00 PM,441.83,100,735519.6759
 4:13:00 PM,441.84,100,735519.676
 4:13:00 PM,441.84,489,735519.676
 4:13:00 PM,441.86,300,735519.676
 4:13:00 PM,441.68,300,735519.676
 4:13:00 PM,441.75,100,735519.676
 4:13:00 PM,441.7445,200,735519.6761
 4:13:00 PM,441.53,100,735519.6761
 4:13:00 PM,441.52,100,735519.6761
 4:13:00 PM,441.51,195,735519.6761
 4:13:00 PM,441.54,100,735519.6762
 4:13:00 PM,441.58,100,735519.6762
 4:13:00 PM,441.58,225,735519.6762
 4:14:00 PM,441.8,100,735519.6765
 4:14:00 PM,442.005,100,735519.6765
 4:14:00 PM,442.01,100,735519.6765
 4:14:00 PM,442.005,100,735519.6765
 4:14:00 PM,442.085,100,735519.6765
 4:14:00 PM,442,100,735519.6766
 4:14:00 PM,441.87,100,735519.6766
 4:14:00 PM,441.85,100,735519.6766
 4:14:00 PM,441.86,100,735519.6766
 4:14:00 PM,441.87,100,735519.6766
 4:14:00 PM,441.76,100,735519.6767
 4:14:00 PM,441.75,100,735519.6767
 4:14:00 PM,441.55,100,735519.6767
 4:14:00 PM,441.53,200,735519.6767
 4:14:00 PM,441.5,100,735519.6768
 4:14:00 PM,441.76,100,735519.6768
 4:14:00 PM,441.78,100,735519.6768
 4:14:00 PM,441.605,100,735519.6768
 4:14:00 PM,441.76,100,735519.6768
 4:14:00 PM,441.79,100,735519.6768
 4:14:00 PM,441.74,100,735519.6768
 4:14:00 PM,441.78,100,735519.6768
 4:14:00 PM,441.77,100,735519.6768
 4:14:00 PM,441.79,100,735519.6768
 4:14:00 PM,441.96,100,735519.6768
 4:14:00 PM,441.81,100,735519.6769
 4:14:00 PM,441.82,100,735519.6769
 4:14:00 PM,441.8,100,735519.6769
 4:14:00 PM,441.6101,100,735519.677
 4:14:00 PM,441.874,250,735519.677
 4:14:00 PM,441.61,100,735519.6771
 4:15:00 PM,441.9652,100,735519.6771
 4:15:00 PM,441.66,100,735519.6772
 4:15:00 PM,441.61,100,735519.6772
 4:15:00 PM,441.66,100,735519.6772
 4:15:00 PM,441.61,100,735519.6772
 4:15:00 PM,441.66,100,735519.6772
 4:15:00 PM,441.55,200,735519.6772
 4:15:00 PM,441.61,100,735519.6772
 4:15:00 PM,441.55,100,735519.6772
 4:15:00 PM,441.56,100,735519.6772
 4:15:00 PM,441.61,100,735519.6772
 4:15:00 PM,441.55,100,735519.6772
 4:15:00 PM,441.53,100,735519.6772
 4:15:00 PM,441.56,100,735519.6772
 4:15:00 PM,441.61,100,735519.6772
 4:15:00 PM,441.4,100,735519.6772
 4:15:00 PM,441.635,100,735519.6772
 4:15:00 PM,441.61,100,735519.6772
 4:15:00 PM,441.671,500,735519.6772
 4:15:00 PM,441.27,100,735519.6773
 4:15:00 PM,441.21,100,735519.6773
 4:15:00 PM,441.435,100,735519.6773
 4:15:00 PM,441.25,100,735519.6773
 4:15:00 PM,441.24,100,735519.6773
 4:15:00 PM,441.23,100,735519.6773
 4:15:00 PM,441.22,100,735519.6773
 4:15:00 PM,441.21,100,735519.6773
 4:15:00 PM,441.2,100,735519.6773
 4:15:00 PM,441.24,100,735519.6773
 4:15:00 PM,441.22,100,735519.6773
 4:15:00 PM,441.1,100,735519.6774
 4:15:00 PM,441,100,735519.6776
 4:15:00 PM,441,1043,735519.6776
 4:15:00 PM,441,570,735519.6776
 4:15:00 PM,441.1999,100,735519.6777
 4:15:00 PM,441.16,1000,735519.6777
 4:15:00 PM,441.001,100,735519.6777
 4:15:00 PM,441,184,735519.6777
 4:16:00 PM,441.02,100,735519.6778
 4:16:00 PM,441,100,735519.6778
 4:16:00 PM,441.01,100,735519.6778
 4:16:00 PM,441,100,735519.6778
 4:16:00 PM,441.01,100,735519.6778
 4:16:00 PM,441,100,735519.6778
 4:16:00 PM,440.9,200,735519.6779
 4:16:00 PM,440.88,100,735519.6779
 4:16:00 PM,440.86,100,735519.6779
 4:16:00 PM,440.81,100,735519.6779
 4:16:00 PM,440.78,170,735519.6779
 4:16:00 PM,440.76,200,735519.6779
 4:16:00 PM,440.65,100,735519.6779
 4:16:00 PM,440.61,100,735519.6779
 4:16:00 PM,440.6,214,735519.6779
 4:16:00 PM,441,300,735519.6779
 4:16:00 PM,440.54,100,735519.6779
 4:16:00 PM,440.51,100,735519.6779
 4:16:00 PM,440.615,100,735519.6779
 4:16:00 PM,440.44,200,735519.6779
 4:16:00 PM,440.44,100,735519.6779
 4:16:00 PM,440.43,100,735519.6779
 4:16:00 PM,440.3801,150,735519.6779
 4:16:00 PM,440.47,100,735519.6779
 4:16:00 PM,440.31,200,735519.6779
 4:16:00 PM,440.28,100,735519.6779
 4:16:00 PM,440.25,100,735519.6779
 4:16:00 PM,440.21,400,735519.6779
 4:16:00 PM,440.201,100,735519.6779
 4:16:00 PM,440.249,995,735519.6779
 4:16:00 PM,440.2,100,735519.6779
 4:16:00 PM,440.222,200,735519.6779
 4:16:00 PM,440.2005,200,735519.6779
 4:16:00 PM,440.31,100,735519.6779
 4:16:00 PM,440.2,100,735519.6779
 4:16:00 PM,440.18,100,735519.6779
 4:16:00 PM,440.1,100,735519.6779
 4:16:00 PM,440.06,800,735519.6779
 4:16:00 PM,440,100,735519.6779
 4:16:00 PM,440.0655,500,735519.6779
 4:16:00 PM,440,140,735519.6779
 4:16:00 PM,440.2,100,735519.6779
 4:16:00 PM,440.22,100,735519.6779
 4:16:00 PM,440.21,100,735519.6779
 4:16:00 PM,440.27,100,735519.6779
 4:16:00 PM,440.31,100,735519.6779
 4:16:00 PM,440.33,100,735519.6779
 4:16:00 PM,440.27,100,735519.6779
 4:16:00 PM,440.33,100,735519.6779
 4:16:00 PM,440.32,100,735519.6779
 4:16:00 PM,440.33,272,735519.6779
 4:16:00 PM,440.32,100,735519.6779
 4:16:00 PM,440.31,100,735519.6779
 4:16:00 PM,440.33,200,735519.6779
 4:16:00 PM,440.34,100,735519.6779
 4:16:00 PM,440.37,100,735519.6779
 4:16:00 PM,440.47,100,735519.6779
 4:16:00 PM,440.6,100,735519.678
 4:16:00 PM,440.55,136,735519.678
 4:16:00 PM,440.55,200,735519.678
 4:16:00 PM,440.41,100,735519.678
 4:16:00 PM,440.65,100,735519.678
 4:16:00 PM,440.525,100,735519.678
 4:16:00 PM,440.55,100,735519.678
 4:16:00 PM,440.54,100,735519.678
 4:16:00 PM,440.54,200,735519.6781
 4:16:00 PM,440.6499,100,735519.6781
 4:16:00 PM,440.35,100,735519.6781
 4:16:00 PM,440.34,100,735519.6781
 4:16:00 PM,440.65,260,735519.6781
 4:16:00 PM,440.64,100,735519.6781
 4:16:00 PM,440.63,101,735519.6781
 4:16:00 PM,440.66,100,735519.6781
 4:16:00 PM,440.7,100,735519.6781
 4:16:00 PM,440.69,100,735519.6781
 4:16:00 PM,440.67,100,735519.6781
 4:16:00 PM,440.66,100,735519.6781
 4:16:00 PM,440.65,100,735519.6781
 4:16:00 PM,440.55,100,735519.6781
 4:16:00 PM,440.64,100,735519.6781
 4:16:00 PM,440.39,100,735519.6781
 4:16:00 PM,440.36,150,735519.6782
 4:16:00 PM,440.6,100,735519.6782
 4:16:00 PM,440.63,100,735519.6782
 4:16:00 PM,440.64,350,735519.6782
 4:16:00 PM,440.6,120,735519.6782
 4:16:00 PM,440.68,200,735519.6782
 4:16:00 PM,440.605,100,735519.6782
 4:16:00 PM,440.7068,100,735519.6782
 4:16:00 PM,440.63,100,735519.6783
 4:16:00 PM,440.7,100,735519.6783
 4:16:00 PM,440.56,100,735519.6783
 4:16:00 PM,440.55,100,735519.6783
 4:16:00 PM,440.5,100,735519.6783
 4:16:00 PM,440.48,100,735519.6783
 4:16:00 PM,440.5,100,735519.6783
 4:16:00 PM,440.495,100,735519.6783
 4:16:00 PM,440.557,1500,735519.6783
 4:16:00 PM,440.5799,500,735519.6784
 4:16:00 PM,440.29,100,735519.6784
 4:16:00 PM,440.42,100,735519.6784
 4:16:00 PM,440.51,100,735519.6784
 4:16:00 PM,440.43,100,735519.6784
 4:16:00 PM,440.53,100,735519.6784
 4:16:00 PM,440.52,100,735519.6784
 4:16:00 PM,440.5,100,735519.6784
 4:16:00 PM,440.53,100,735519.6784
 4:16:00 PM,440.59,200,735519.6784
 4:16:00 PM,440.45,100,735519.6784
 4:16:00 PM,440.29,100,735519.6784
 4:16:00 PM,440.45,100,735519.6784
 4:16:00 PM,440.59,100,735519.6784
 4:16:00 PM,440.46,100,735519.6784
 4:16:00 PM,440.34,100,735519.6784
 4:16:00 PM,440.31,100,735519.6784
 4:16:00 PM,440.68,100,735519.6784
 4:16:00 PM,440.78,100,735519.6784
 4:16:00 PM,440.46,130,735519.6784
 4:16:00 PM,440.71,100,735519.6784
 4:16:00 PM,440.78,100,735519.6784
 4:16:00 PM,440.69,200,735519.6784
 4:16:00 PM,440.84,100,735519.6784
 4:16:00 PM,440.78,100,735519.6784
 4:16:00 PM,440.8,100,735519.6784
 4:16:00 PM,440.78,100,735519.6784
 4:16:00 PM,440.82,100,735519.6784
 4:16:00 PM,440.69,200,735519.6784
 4:16:00 PM,440.67,100,735519.6784
 4:16:00 PM,440.65,100,735519.6784
 4:16:00 PM,440.43,100,735519.6784
 4:16:00 PM,440.48,100,735519.6784
 4:16:00 PM,440.43,100,735519.6784
 4:16:00 PM,440.69,100,735519.6784
 4:16:00 PM,440.8,100,735519.6784
 4:16:00 PM,440.81,100,735519.6784
 4:16:00 PM,441,100,735519.6784
 4:16:00 PM,441.18,100,735519.6784
 4:16:00 PM,441.19,100,735519.6784
 4:16:00 PM,441.21,100,735519.6784
 4:16:00 PM,440.89,100,735519.6784
 4:16:00 PM,440.86,240,735519.6784
 4:16:00 PM,440.89,100,735519.6784
 4:16:00 PM,440.95,100,735519.6784
 4:16:00 PM,441.17,157,735519.6784
 4:16:00 PM,440.93,100,735519.6784
 4:16:00 PM,441.18,100,735519.6784
 4:16:00 PM,441.04,130,735519.6784
 4:16:00 PM,441,226,735519.6784
 4:16:00 PM,441.05,100,735519.6784
 4:16:00 PM,440.89,100,735519.6784
 4:16:00 PM,441.05,100,735519.6784
 4:16:00 PM,440.73,100,735519.6784
 4:16:00 PM,441.05,100,735519.6784
 4:16:00 PM,440.96,100,735519.6784
 4:16:00 PM,440.89,100,735519.6784
 4:16:00 PM,441.03,100,735519.6784
 4:16:00 PM,441.05,100,735519.6784
 4:16:00 PM,440.95,100,735519.6784
 4:16:00 PM,440.68,100,735519.6784
 4:16:00 PM,440.85,100,735519.6784
 4:16:00 PM,440.72,100,735519.6784
 4:16:00 PM,440.68,100,735519.6784
 4:16:00 PM,440.85,100,735519.6784
 4:16:00 PM,441.03,100,735519.6784
 4:16:00 PM,441.04,150,735519.6784
 4:16:00 PM,440.865,100,735519.6784
 4:16:00 PM,440.865,100,735519.6784
 4:16:00 PM,440.86,200,735519.6784
 4:16:00 PM,440.895,100,735519.6785
 4:16:00 PM,440.97,134,735519.6785
 4:16:00 PM,441.02,100,735519.6785
 4:17:00 PM,440.945,100,735519.6785
 4:17:00 PM,441.28,100,735519.6785
 4:17:00 PM,441.3,100,735519.6785
 4:17:00 PM,441.21,100,735519.6785
 4:17:00 PM,441.29,100,735519.6785
 4:17:00 PM,441.21,100,735519.6785
 4:17:00 PM,441.29,100,735519.6785
 4:17:00 PM,441.21,100,735519.6785
 4:17:00 PM,441.29,100,735519.6785
 4:17:00 PM,441.17,100,735519.6785
 4:17:00 PM,441.325,100,735519.6785
 4:17:00 PM,441.3061,100,735519.6785
 4:17:00 PM,441.06,100,735519.6786
 4:17:00 PM,441.29,100,735519.6786
 4:17:00 PM,441.35,100,735519.6787
 4:17:00 PM,441.35,200,735519.6787
 4:17:00 PM,441.33,100,735519.6787
 4:17:00 PM,441.35,100,735519.6787
 4:17:00 PM,441.35,1134,735519.6787
 4:17:00 PM,441.3,100,735519.6787
 4:17:00 PM,441.32,100,735519.6787
 4:17:00 PM,441.21,100,735519.6787
 4:17:00 PM,441.13,100,735519.6789
 4:17:00 PM,441.09,100,735519.6789
 4:17:00 PM,441.18,100,735519.6789
 4:17:00 PM,441,100,735519.6789
 4:17:00 PM,440.89,100,735519.6789
 4:17:00 PM,441,100,735519.6789
 4:17:00 PM,440.89,100,735519.6789
 4:17:00 PM,440.929,100,735519.6789
 4:17:00 PM,440.89,100,735519.6789
 4:17:00 PM,440.99,100,735519.6789
 4:17:00 PM,440.85,100,735519.6789
 4:17:00 PM,440.99,1100,735519.679
 4:17:00 PM,440.98,100,735519.679
 4:17:00 PM,440.99,163,735519.679
 4:17:00 PM,440.94,100,735519.679
 4:17:00 PM,440.92,100,735519.679
 4:17:00 PM,440.98,100,735519.679
 4:17:00 PM,440.99,137,735519.679
 4:17:00 PM,440.955,100,735519.679
 4:17:00 PM,441,100,735519.679
 4:17:00 PM,440.95,100,735519.679
 4:17:00 PM,441,286,735519.679
 4:17:00 PM,441.03,150,735519.679
 4:17:00 PM,440.95,100,735519.679
 4:17:00 PM,441.03,200,735519.679
 4:17:00 PM,440.95,100,735519.679
 4:17:00 PM,441.03,100,735519.679
 4:17:00 PM,441,100,735519.679
 4:17:00 PM,441.03,100,735519.679
 4:17:00 PM,441.02,100,735519.679
 4:17:00 PM,441.03,150,735519.679
 4:17:00 PM,441,100,735519.679
 4:17:00 PM,440.91,100,735519.679
 4:17:00 PM,440.85,100,735519.679
 4:17:00 PM,440.62,250,735519.679
 4:17:00 PM,440.6,200,735519.6791
 4:17:00 PM,440.6841,100,735519.6791
 4:17:00 PM,440.62,100,735519.6791
 4:17:00 PM,440.66,100,735519.6791
 4:17:00 PM,440.6,100,735519.6791
 4:18:00 PM,440.64,100,735519.6792
 4:18:00 PM,440.7276,200,735519.6792
 4:18:00 PM,440.63,100,735519.6792
 4:18:00 PM,440.58,100,735519.6792
 4:18:00 PM,440.61,100,735519.6792
 4:18:00 PM,440.39,100,735519.6792
 4:18:00 PM,440.16,500,735519.6792
 4:18:00 PM,440.142,200,735519.6793
 4:18:00 PM,440.1205,200,735519.6793
 4:18:00 PM,440.12,100,735519.6793
 4:18:00 PM,440,200,735519.6793
 4:18:00 PM,440.17,100,735519.6793
 4:18:00 PM,440,100,735519.6793
 4:18:00 PM,440.29,100,735519.6793
 4:18:00 PM,440.07,100,735519.6793
 4:18:00 PM,440.205,100,735519.6793
 4:18:00 PM,440.07,200,735519.6793
 4:18:00 PM,440.07,100,735519.6794
 4:18:00 PM,440,100,735519.6794
 4:18:00 PM,440.1,100,735519.6794
 4:18:00 PM,440.06,400,735519.6794
 4:18:00 PM,440,100,735519.6794
 4:18:00 PM,439.98,100,735519.6794
 4:18:00 PM,440,200,735519.6794
 4:18:00 PM,439.7,100,735519.6794
 4:18:00 PM,439.62,100,735519.6794
 4:18:00 PM,439.51,100,735519.6794
 4:18:00 PM,439.5,100,735519.6794
 4:18:00 PM,439.73,100,735519.6794
 4:18:00 PM,439.41,100,735519.6794
 4:18:00 PM,439.55,100,735519.6794
 4:18:00 PM,439.39,100,735519.6794
 4:18:00 PM,439.46,100,735519.6794
 4:18:00 PM,439.4,100,735519.6794
 4:18:00 PM,439.37,100,735519.6794
 4:18:00 PM,439.4,105,735519.6794
 4:18:00 PM,439.75,100,735519.6794
 4:18:00 PM,439.39,100,735519.6794
 4:18:00 PM,439.36,100,735519.6794
 4:18:00 PM,439.37,100,735519.6794
 4:18:00 PM,439.2168,257,735519.6794
 4:18:00 PM,439.2726,102,735519.6794
 4:18:00 PM,439.13,100,735519.6794
 4:18:00 PM,439.1,100,735519.6794
 4:18:00 PM,439.845,100,735519.6794
 4:18:00 PM,439.2426,300,735519.6794
 4:18:00 PM,439.11,100,735519.6794
 4:18:00 PM,439.3859,109,735519.6794
 4:18:00 PM,439.3688,321,735519.6794
 4:18:00 PM,439.3641,222,735519.6794
 4:18:00 PM,439.3639,123,735519.6794
 4:18:00 PM,439.24,100,735519.6794
 4:18:00 PM,439.1,167,735519.6794
 4:18:00 PM,439.26,100,735519.6794
 4:18:00 PM,439.27,100,735519.6794
 4:18:00 PM,439.15,100,735519.6794
 4:18:00 PM,439.27,100,735519.6794
 4:18:00 PM,439.207,200,735519.6794
 4:18:00 PM,439.21,200,735519.6795
 4:18:00 PM,439.16,100,735519.6795
 4:18:00 PM,439.3,100,735519.6795
 4:18:00 PM,439.21,200,735519.6795
 4:18:00 PM,439.16,400,735519.6795
 4:18:00 PM,439.48,100,735519.6795
 4:18:00 PM,439.23,200,735519.6795
 4:18:00 PM,439.22,100,735519.6795
 4:18:00 PM,439.22,300,735519.6795
 4:18:00 PM,439.25,100,735519.6795
 4:18:00 PM,439.23,100,735519.6795
 4:18:00 PM,439.22,100,735519.6795
 4:18:00 PM,439.3,260,735519.6795
 4:18:00 PM,439.31,100,735519.6795
 4:18:00 PM,439.26,100,735519.6795
 4:18:00 PM,439.29,100,735519.6795
 4:18:00 PM,439.45,100,735519.6796
 4:18:00 PM,439.47,100,735519.6796
 4:18:00 PM,439.385,100,735519.6796
 4:18:00 PM,439.45,100,735519.6796
 4:18:00 PM,439.47,200,735519.6796
 4:18:00 PM,439.385,144,735519.6796
 4:18:00 PM,439.47,100,735519.6796
 4:18:00 PM,439.52,125,735519.6796
 4:18:00 PM,439.45,100,735519.6796
 4:18:00 PM,439.47,352,735519.6796
 4:18:00 PM,439.41,100,735519.6796
 4:18:00 PM,439.47,144,735519.6796
 4:18:00 PM,439.52,255,735519.6796
 4:18:00 PM,439.54,100,735519.6796
 4:18:00 PM,439.42,100,735519.6796
 4:18:00 PM,439.44,100,735519.6796
 4:18:00 PM,439.54,148,735519.6796
 4:18:00 PM,439.63,100,735519.6796
 4:18:00 PM,439.68,200,735519.6796
 4:18:00 PM,439.5575,200,735519.6796
 4:18:00 PM,439.94,100,735519.6796
 4:18:00 PM,440.095,200,735519.6796
 4:18:00 PM,439.91,100,735519.6796
 4:18:00 PM,439.92,100,735519.6796
 4:18:00 PM,439.91,100,735519.6796
 4:18:00 PM,439.94,200,735519.6796
 4:18:00 PM,439.91,100,735519.6796
 4:18:00 PM,439.69,100,735519.6796
 4:18:00 PM,439.66,100,735519.6796
 4:18:00 PM,439.71,100,735519.6796
 4:18:00 PM,439.72,100,735519.6796
 4:18:00 PM,439.66,100,735519.6796
 4:18:00 PM,439.71,100,735519.6796
 4:18:00 PM,439.69,100,735519.6796
 4:18:00 PM,439.72,100,735519.6796
 4:18:00 PM,439.68,100,735519.6796
 4:18:00 PM,439.65,200,735519.6796
 4:18:00 PM,439.72,100,735519.6796
 4:18:00 PM,439.68,100,735519.6796
 4:18:00 PM,439.63,100,735519.6796
 4:18:00 PM,439.54,100,735519.6796
 4:18:00 PM,439.48,100,735519.6796
 4:18:00 PM,439.49,100,735519.6796
 4:18:00 PM,439.72,100,735519.6796
 4:18:00 PM,439.99,100,735519.6796
 4:18:00 PM,439.69,100,735519.6796
 4:18:00 PM,439.91,200,735519.6796
 4:18:00 PM,439.4,200,735519.6797
 4:18:00 PM,439.36,154,735519.6797
 4:18:00 PM,439.29,100,735519.6797
 4:18:00 PM,439.28,100,735519.6797
 4:18:00 PM,439.36,400,735519.6797
 4:18:00 PM,439.29,100,735519.6797
 4:18:00 PM,439.23,100,735519.6797
 4:18:00 PM,439.24,100,735519.6797
 4:18:00 PM,439.29,100,735519.6797
 4:18:00 PM,439.6052,100,735519.6797
 4:18:00 PM,439.21,100,735519.6797
 4:18:00 PM,439.35,100,735519.6797
 4:18:00 PM,439.37,100,735519.6797
 4:18:00 PM,439.45,200,735519.6797
 4:18:00 PM,439.45,100,735519.6797
 4:18:00 PM,439.23,100,735519.6797
 4:18:00 PM,439.4808,150,735519.6797
 4:18:00 PM,439.23,100,735519.6797
 4:18:00 PM,439.39,100,735519.6797
 4:18:00 PM,439.39,100,735519.6797
 4:18:00 PM,439.21,100,735519.6797
 4:18:00 PM,439.36,139,735519.6797
 4:18:00 PM,439.14,100,735519.6797
 4:18:00 PM,439.1,100,735519.6798
 4:18:00 PM,439.2,100,735519.6798
 4:18:00 PM,439.001,100,735519.6798
 4:18:00 PM,439.276,1365,735519.6798
 4:18:00 PM,439,334,735519.6798
 4:18:00 PM,439.2,100,735519.6798
 4:18:00 PM,439,1280,735519.6798
 4:18:00 PM,439.185,100,735519.6798
 4:18:00 PM,439.2,100,735519.6798
 4:18:00 PM,439.185,100,735519.6798
 4:18:00 PM,439.03,100,735519.6798
 4:18:00 PM,438.96,100,735519.6798
 4:18:00 PM,439,100,735519.6798
 4:18:00 PM,439,200,735519.6798
 4:18:00 PM,439.03,100,735519.6798
 4:18:00 PM,439.15,100,735519.6798
 4:18:00 PM,439,600,735519.6798
 4:18:00 PM,438.82,100,735519.6798
 4:18:00 PM,438.81,100,735519.6798
 4:18:00 PM,438.82,100,735519.6798
 4:19:00 PM,438.72,100,735519.6799
 4:19:00 PM,438.87,100,735519.6799
 4:19:00 PM,438.68,100,735519.6799
 4:19:00 PM,438.87,100,735519.6799
 4:19:00 PM,438.6,243,735519.6799
 4:19:00 PM,438.55,100,735519.6799
 4:19:00 PM,438.52,100,735519.6799
 4:19:00 PM,438.5,100,735519.6799
 4:19:00 PM,438.46,100,735519.6799
 4:19:00 PM,438.39,159,735519.6799
 4:19:00 PM,438.37,100,735519.6799
 4:19:00 PM,438.37,100,735519.6799
 4:19:00 PM,438.38,100,735519.6799
 4:19:00 PM,438.55,100,735519.6799
 4:19:00 PM,438.38,100,735519.68
 4:19:00 PM,438.32,100,735519.68
 4:19:00 PM,438.34,120,735519.68
 4:19:00 PM,438.34,200,735519.68
 4:19:00 PM,438.34,500,735519.68
 4:19:00 PM,438.34,100,735519.68
 4:19:00 PM,438.24,100,735519.68
 4:19:00 PM,438.34,100,735519.68
 4:19:00 PM,438.26,200,735519.68
 4:19:00 PM,438.2,100,735519.68
 4:19:00 PM,438.07,100,735519.68
 4:19:00 PM,438.06,100,735519.68
 4:19:00 PM,438.02,400,735519.6801
