time	price	quantity	board	source	buyer	seller	initiator
20141013T164750	435.15	100		Auto trade			
20141013T164750	435.11	100		Auto trade			
20141013T164750	435.12	100		Auto trade			
20141013T164750	435.15	100		Auto trade			
20141013T164750	435.12	100		Auto trade			
20141013T164750	435.19	100		Auto trade			
20141013T164750	435.	759		Auto trade			
20141013T164750	435.15	100		Auto trade			
20141013T164750	435.19	100		Auto trade			
20141013T164751	435.45	100		Auto trade			
20141013T164751	435.21	100		Auto trade			
20141013T164751	435.22	100		Auto trade			
20141013T164752	435.34	100		Auto trade			
20141013T164756	435.45	150		Auto trade			
20141013T164801	435.45	100		Auto trade			
20141013T164804	435.37	100		Auto trade			
20141013T164804	435.36	103		Auto trade			
20141013T164806	435.28	100		Auto trade			
20141013T164806	435.24	210		Auto trade			
20141013T164806	435.16	100		Auto trade			
20141013T164806	435.15	100		Auto trade			
20141013T164806	434.95	100		Auto trade			
20141013T164806	434.88	390		Auto trade			
20141013T164806	434.75	100		Auto trade			
20141013T164810	434.62	100		Auto trade			
20141013T164810	434.82	100		Auto trade			
20141013T164810	434.6	190		Auto trade			
20141013T164810	434.41	100		Auto trade			
20141013T164832	434.46	100		Auto trade			
20141013T164842	435.21	100		Auto trade			
20141013T164842	435.19	100		Auto trade			
20141013T164842	435.22	100		Auto trade			
20141013T164842	435.21	100		Auto trade			
20141013T164842	435.19	100		Auto trade			
20141013T164842	435.38	100		Auto trade			
20141013T164842	435.2	100		Auto trade			
20141013T164842	435.4	100		Auto trade			
20141013T164842	435.19	100		Auto trade			
20141013T164844	435.21	100		Auto trade			
20141013T164846	435.2516	100		Auto trade			
20141013T164847	435.2299	220		Auto trade			
20141013T164855	435.23	200		Auto trade			
20141013T164857	435.16	100		Auto trade			
20141013T164857	435.1695	100		Auto trade			
20141013T164858	435.	200		Auto trade			
20141013T164906	435.18	100		Auto trade			
20141013T164906	435.23	100		Auto trade			
20141013T164906	435.09	100		Auto trade			
20141013T164911	435.39	100		Auto trade			
20141013T164911	435.46	100		Auto trade			
20141013T164911	435.39	100		Auto trade			
20141013T164911	435.46	100		Auto trade			
20141013T164911	435.52	100		Auto trade			
20141013T164911	435.55	100		Auto trade			
20141013T164911	435.49	100		Auto trade			
20141013T164911	435.52	100		Auto trade			
20141013T164918	435.405	100		Auto trade			
20141013T164919	435.245	100		Auto trade			
20141013T164922	435.33	100		Auto trade			
20141013T164922	435.32	100		Auto trade			
20141013T164922	435.31	100		Auto trade			
20141013T164922	435.3	100		Auto trade			
20141013T164922	435.32	100		Auto trade			
20141013T164922	435.31	100		Auto trade			
20141013T164923	435.22	100		Auto trade			
20141013T164923	435.2	100		Auto trade			
20141013T164923	435.02	100		Auto trade			
20141013T164923	435.	100		Auto trade			
20141013T164923	435.02	100		Auto trade			
20141013T164927	435.174	230		Auto trade			
20141013T164927	435.21	100		Auto trade			
20141013T164931	435.2	200		Auto trade			
20141013T164931	435.22	100		Auto trade			
20141013T164931	435.21	100		Auto trade			
20141013T164931	435.23	100		Auto trade			
20141013T164931	435.25	100		Auto trade			
20141013T164936	435.2199	100		Auto trade			
20141013T164945	435.05	100		Auto trade			
20141013T164947	434.83	100		Auto trade			
20141013T164947	434.67	100		Auto trade			
20141013T164950	434.76	100		Auto trade			
20141013T164951	434.76	100		Auto trade			
20141013T164957	434.67	100		Auto trade			
20141013T164958	435.04	100		Auto trade			
20141013T164959	434.53	100		Auto trade			
20141013T165010	434.91	100		Auto trade			
20141013T165011	435.04	401		Auto trade			
20141013T165017	435.23	100		Auto trade			
20141013T165023	435.45	100		Auto trade			
20141013T165026	435.43	100		Auto trade			
20141013T165027	435.61	100		Auto trade			
20141013T165027	435.67	100		Auto trade			
20141013T165035	435.38	100		Auto trade			
20141013T165037	435.45	100		Auto trade			
20141013T165037	435.65	100		Auto trade			
20141013T165039	435.9	500		Auto trade			
20141013T165039	436.	100		Auto trade			
20141013T165042	436.23	100		Auto trade			
20141013T165042	436.46	100		Auto trade			
20141013T165042	436.7	100		Auto trade			
20141013T165042	436.468	100		Auto trade			
20141013T165042	436.59	100		Auto trade			
20141013T165042	436.749	100		Auto trade			
20141013T165042	436.61	195		Auto trade			
20141013T165044	436.211	500		Auto trade			
20141013T165046	436.21	100		Auto trade			
20141013T165046	436.273	200		Auto trade			
20141013T165047	436.22	100		Auto trade			
20141013T165049	436.76	100		Auto trade			
20141013T165050	436.75	100		Auto trade			
20141013T165051	436.87	100		Auto trade			
20141013T165051	436.5105	150		Auto trade			
20141013T165051	436.77	100		Auto trade			
20141013T165053	436.63	100		Auto trade			
20141013T165053	436.69	100		Auto trade			
20141013T165056	436.75	100		Auto trade			
20141013T165056	436.56	100		Auto trade			
20141013T165056	436.52	397		Auto trade			
20141013T165058	436.52	103		Auto trade			
20141013T165059	436.71	100		Auto trade			
20141013T165059	436.503	1000		Auto trade			
20141013T165103	436.5004	200		Auto trade			
20141013T165116	436.3346	150		Auto trade			
20141013T165118	436.61	100		Auto trade			
20141013T165121	436.24	100		Auto trade			
20141013T165151	436.49	100		Auto trade			
20141013T165155	436.1	100		Auto trade			
20141013T165155	436.09	100		Auto trade			
20141013T165158	436.01	100		Auto trade			
20141013T165158	436.	500		Auto trade			
20141013T165158	436.005	100		Auto trade			
20141013T165158	435.9301	100		Auto trade			
20141013T165159	435.93	100		Auto trade			
20141013T165202	436.	100		Auto trade			
20141013T165202	436.3	100		Auto trade			
20141013T165209	436.02	100		Auto trade			
20141013T165216	436.04	100		Auto trade			
20141013T165218	435.76	100		Auto trade			
20141013T165219	436.06	100		Auto trade			
20141013T165223	436.05	100		Auto trade			
20141013T165223	436.06	100		Auto trade			
20141013T165223	436.11	110		Auto trade			
20141013T165223	436.19	100		Auto trade			
20141013T165224	436.3	200		Auto trade			
20141013T165224	436.22	100		Auto trade			
20141013T165224	436.42	100		Auto trade			
20141013T165229	436.42	100		Auto trade			
20141013T165229	436.1601	120		Auto trade			
20141013T165230	436.5	100		Auto trade			
20141013T165235	436.41	100		Auto trade			
20141013T165238	436.295	100		Auto trade			
20141013T165240	436.08	100		Auto trade			
20141013T165240	436.12	200		Auto trade			
20141013T165243	436.12	100		Auto trade			
20141013T165249	436.1	100		Auto trade			
20141013T165251	436.18	100		Auto trade			
20141013T165313	436.48	100		Auto trade			
20141013T165313	436.47	100		Auto trade			
20141013T165326	436.22	100		Auto trade			
20141013T165326	436.23	100		Auto trade			
20141013T165326	436.22	100		Auto trade			
20141013T165330	436.2	100		Auto trade			
20141013T165330	436.204	100		Auto trade			
20141013T165339	436.47	200		Auto trade			
20141013T165339	436.48	100		Auto trade			
20141013T165339	436.5	100		Auto trade			
20141013T165339	436.48	100		Auto trade			
20141013T165341	436.83	100		Auto trade			
20141013T165342	436.8575	100		Auto trade			
20141013T165342	436.8997	400		Auto trade			
20141013T165343	436.87	100		Auto trade			
20141013T165346	436.56	100		Auto trade			
20141013T165347	436.52	100		Auto trade			
20141013T165356	436.675	100		Auto trade			
20141013T165356	436.65	100		Auto trade			
20141013T165359	436.866	1500		Auto trade			
20141013T165400	436.6938	140		Auto trade			
20141013T165402	437.01	100		Auto trade			
20141013T165402	437.04	100		Auto trade			
20141013T165402	437.03	400		Auto trade			
20141013T165402	437.04	100		Auto trade			
20141013T165402	436.9207	400		Auto trade			
20141013T165402	437.12	100		Auto trade			
20141013T165402	437.01	100		Auto trade			
20141013T165402	436.9208	100		Auto trade			
20141013T165402	436.9207	100		Auto trade			
20141013T165408	437.17	100		Auto trade			
20141013T165408	437.16	100		Auto trade			
20141013T165413	437.22	100		Auto trade			
20141013T165413	437.23	100		Auto trade			
20141013T165413	437.22	100		Auto trade			
20141013T165413	437.37	100		Auto trade			
20141013T165413	437.06	105		Auto trade			
20141013T165414	437.48	100		Auto trade			
20141013T165416	437.53	100		Auto trade			
20141013T165418	437.62	100		Auto trade			
20141013T165418	437.69	100		Auto trade			
20141013T165418	437.66	100		Auto trade			
20141013T165418	437.61	100		Auto trade			
20141013T165418	437.59	200		Auto trade			
20141013T165419	437.57	100		Auto trade			
20141013T165419	437.5575	100		Auto trade			
20141013T165421	437.54	100		Auto trade			
20141013T165421	437.45	100		Auto trade			
20141013T165425	437.59	100		Auto trade			
20141013T165425	437.6	100		Auto trade			
20141013T165425	437.61	200		Auto trade			
20141013T165426	437.6	100		Auto trade			
20141013T165428	437.33	100		Auto trade			
20141013T165429	437.73	100		Auto trade			
20141013T165432	437.43	100		Auto trade			
20141013T165436	437.53	100		Auto trade			
20141013T165438	437.53	100		Auto trade			
20141013T165438	437.54	100		Auto trade			
20141013T165442	437.525	300		Auto trade			
20141013T165443	437.72	100		Auto trade			
20141013T165443	437.73	100		Auto trade			
20141013T165443	437.98	100		Auto trade			
20141013T165443	437.99	200		Auto trade			
20141013T165443	438.	144		Auto trade			
20141013T165443	437.96	200		Auto trade			
20141013T165446	438.02	100		Auto trade			
20141013T165446	437.99	100		Auto trade			
20141013T165447	437.99	100		Auto trade			
20141013T165447	437.86	100		Auto trade			
20141013T165453	437.95	100		Auto trade			
20141013T165501	437.9696	100		Auto trade			
20141013T165503	437.905	105		Auto trade			
20141013T165503	437.73	100		Auto trade			
20141013T165503	437.71	100		Auto trade			
20141013T165503	437.61	100		Auto trade			
20141013T165504	437.77	100		Auto trade			
20141013T165504	437.5	100		Auto trade			
20141013T165504	437.53	100		Auto trade			
20141013T165508	437.16	100		Auto trade			
20141013T165508	437.14	100		Auto trade			
20141013T165508	437.07	100		Auto trade			
20141013T165508	437.04	300		Auto trade			
20141013T165508	437.03	100		Auto trade			
20141013T165508	437.021	100		Auto trade			
20141013T165508	437.063	700		Auto trade			
20141013T165510	437.	100		Auto trade			
20141013T165510	437.24	100		Auto trade			
20141013T165510	437.26	100		Auto trade			
20141013T165510	437.28	195		Auto trade			
20141013T165510	437.33	100		Auto trade			
20141013T165510	437.32	100		Auto trade			
20141013T165510	437.12	100		Auto trade			
20141013T165510	437.33	100		Auto trade			
20141013T165517	437.42	100		Auto trade			
20141013T165518	437.16	100		Auto trade			
20141013T165519	437.06	130		Auto trade			
20141013T165520	437.05	100		Auto trade			
20141013T165522	437.15	100		Auto trade			
20141013T165523	437.16	100		Auto trade			
20141013T165525	437.05	100		Auto trade			
20141013T165525	437.06	100		Auto trade			
20141013T165525	437.05	100		Auto trade			
20141013T165525	437.06	100		Auto trade			
20141013T165529	437.16	100		Auto trade			
20141013T165535	437.24	100		Auto trade			
20141013T165535	437.21	100		Auto trade			
20141013T165537	437.43	100		Auto trade			
20141013T165539	437.44	387		Auto trade			
20141013T165543	437.44	301		Auto trade			
20141013T165545	437.33	100		Auto trade			
20141013T165551	437.585	100		Auto trade			
20141013T165553	437.58	100		Auto trade			
20141013T165554	437.61	100		Auto trade			
20141013T165557	437.81	100		Auto trade			
20141013T165557	437.77	100		Auto trade			
20141013T165557	437.4	100		Auto trade			
20141013T165557	437.36	100		Auto trade			
20141013T165604	437.21	121		Auto trade			
20141013T165607	437.13	100		Auto trade			
20141013T165611	437.2179	100		Auto trade			
20141013T165611	437.4	100		Auto trade			
20141013T165611	437.41	100		Auto trade			
20141013T165611	437.4	100		Auto trade			
20141013T165611	437.41	100		Auto trade			
20141013T165611	437.4	100		Auto trade			
20141013T165611	437.41	100		Auto trade			
20141013T165612	437.504	191		Auto trade			
20141013T165615	437.46	100		Auto trade			
20141013T165615	437.41	100		Auto trade			
20141013T165615	437.47	100		Auto trade			
20141013T165615	437.48	100		Auto trade			
20141013T165615	437.41	100		Auto trade			
20141013T165615	437.42	100		Auto trade			
20141013T165616	437.41	100		Auto trade			
20141013T165616	437.325	100		Auto trade			
20141013T165624	437.5227	100		Auto trade			
20141013T165626	437.405	100		Auto trade			
20141013T165628	437.71	100		Auto trade			
20141013T165628	437.73	100		Auto trade			
20141013T165629	438.04	100		Auto trade			
20141013T165629	438.08	100		Auto trade			
20141013T165629	438.14	100		Auto trade			
20141013T165629	438.12	100		Auto trade			
20141013T165629	437.995	500		Auto trade			
20141013T165629	438.005	100		Auto trade			
20141013T165629	438.04	100		Auto trade			
20141013T165631	438.18	100		Auto trade			
20141013T165635	438.18	100		Auto trade			
20141013T165636	438.2	100		Auto trade			
20141013T165637	438.28	100		Auto trade			
20141013T165638	438.27	100		Auto trade			
20141013T165639	438.44	100		Auto trade			
20141013T165639	438.59	100		Auto trade			
20141013T165639	438.575	100		Auto trade			
20141013T165640	438.4	100		Auto trade			
20141013T165640	438.59	100		Auto trade			
20141013T165642	438.545	100		Auto trade			
20141013T165642	438.55	100		Auto trade			
20141013T165644	438.59	100		Auto trade			
20141013T165645	438.3201	1000		Auto trade			
20141013T165646	438.59	100		Auto trade			
20141013T165646	438.56	100		Auto trade			
20141013T165646	438.6	100		Auto trade			
20141013T165646	438.61	100		Auto trade			
20141013T165650	438.63	100		Auto trade			
20141013T165651	438.59	194		Auto trade			
20141013T165651	438.61	186		Auto trade			
20141013T165651	438.62	100		Auto trade			
20141013T165651	438.6175	100		Auto trade			
20141013T165655	438.62	100		Auto trade			
20141013T165655	438.63	116		Auto trade			
20141013T165655	438.66	111		Auto trade			
20141013T165656	438.48	100		Auto trade			
20141013T165656	438.47	100		Auto trade			
20141013T165658	438.33	100		Auto trade			
20141013T165658	438.455	100		Auto trade			
20141013T165658	438.4	100		Auto trade			
20141013T165659	438.33	100		Auto trade			
20141013T165700	438.27	200		Auto trade			
20141013T165701	438.36	100		Auto trade			
20141013T165702	438.27	200		Auto trade			
20141013T165703	438.05	100		Auto trade			
20141013T165704	438.	100		Auto trade			
20141013T165704	438.25	100		Auto trade			
20141013T165704	438.01	100		Auto trade			
20141013T165705	438.02	100		Auto trade			
20141013T165705	438.01	100		Auto trade			
20141013T165724	438.4	100		Auto trade			
20141013T165729	438.3716	150		Auto trade			
20141013T165735	438.49	100		Auto trade			
20141013T165746	438.2658	380		Auto trade			
20141013T165749	438.19	100		Auto trade			
20141013T165749	438.22	100		Auto trade			
20141013T165750	438.3	100		Auto trade			
20141013T165752	438.49	200		Auto trade			
20141013T165755	438.59	100		Auto trade			
20141013T165757	438.35	100		Auto trade			
20141013T165757	438.34	100		Auto trade			
20141013T165757	438.29	100		Auto trade			
20141013T165757	438.41	100		Auto trade			
20141013T165805	438.2	100		Auto trade			
20141013T165806	438.22	100		Auto trade			
20141013T165806	438.2	431		Auto trade			
20141013T165806	438.14	100		Auto trade			
20141013T165806	438.18	100		Auto trade			
20141013T165806	438.2	200		Auto trade			
20141013T165812	438.21	100		Auto trade			
20141013T165812	438.22	100		Auto trade			
20141013T165812	438.26	100		Auto trade			
20141013T165813	438.04	100		Auto trade			
20141013T165813	438.01	100		Auto trade			
20141013T165814	438.	100		Auto trade			
20141013T165821	438.1148	100		Auto trade			
20141013T165821	437.73	100		Auto trade			
20141013T165831	437.5323	987		Auto trade			
20141013T165831	437.45	100		Auto trade			
20141013T165831	437.44	100		Auto trade			
20141013T165831	437.465	100		Auto trade			
20141013T165832	437.4	100		Auto trade			
20141013T165834	437.42	100		Auto trade			
20141013T165834	437.6199	175		Auto trade			
20141013T165837	437.61	100		Auto trade			
20141013T165837	437.63	100		Auto trade			
20141013T165841	437.79	100		Auto trade			
20141013T165841	437.8	100		Auto trade			
20141013T165841	437.79	100		Auto trade			
20141013T165841	437.8	200		Auto trade			
20141013T165841	437.87	100		Auto trade			
20141013T165841	437.73	100		Auto trade			
20141013T165845	437.7901	250		Auto trade			
20141013T165848	437.583	300		Auto trade			
20141013T165848	437.89	100		Auto trade			
20141013T165901	437.55	100		Auto trade			
20141013T165901	437.54	100		Auto trade			
20141013T165901	437.5	100		Auto trade			
20141013T165907	437.52	100		Auto trade			
20141013T165907	437.655	100		Auto trade			
20141013T165907	437.635	100		Auto trade			
20141013T165912	437.52	500		Auto trade			
20141013T165912	437.5205	540		Auto trade			
20141013T165917	437.58	100		Auto trade			
20141013T165917	437.84	200		Auto trade			
20141013T165917	437.78	100		Auto trade			
20141013T165917	437.74	100		Auto trade			
20141013T165923	437.6	100		Auto trade			
20141013T165923	437.55	100		Auto trade			
20141013T165923	437.54	100		Auto trade			
20141013T165923	437.5	100		Auto trade			
20141013T165923	437.54	100		Auto trade			
20141013T165924	437.6	100		Auto trade			
20141013T165927	437.0824	751		Auto trade			
20141013T165931	437.61	100		Auto trade			
20141013T165937	437.3	100		Auto trade			
20141013T165937	437.32	100		Auto trade			
20141013T165947	437.61	100		Auto trade			
20141013T165950	437.27	100		Auto trade			
20141013T165959	437.2	100		Auto trade			
20141013T165959	437.23	400		Auto trade			
20141013T170001	437.41	100		Auto trade			
20141013T170001	437.42	100		Auto trade			
20141013T170001	437.19	100		Auto trade			
20141013T170001	437.27	100		Auto trade			
20141013T170006	437.34	100		Auto trade			
20141013T170009	437.2	100		Auto trade			
20141013T170014	437.19	100		Auto trade			
20141013T170014	437.25	100		Auto trade			
20141013T170016	437.002	100		Auto trade			
20141013T170017	437.04	100		Auto trade			
20141013T170022	437.0281	124		Auto trade			
20141013T170022	437.028	124		Auto trade			
20141013T170022	437.098	376		Auto trade			
20141013T170024	437.03	100		Auto trade			
20141013T170032	437.06	100		Auto trade			
20141013T170032	437.	224		Auto trade			
20141013T170037	437.	116		Auto trade			
20141013T170042	437.03	100		Auto trade			
20141013T170042	437.25	100		Auto trade			
20141013T170042	437.26	100		Auto trade			
20141013T170042	437.29	100		Auto trade			
20141013T170042	437.26	100		Auto trade			
20141013T170042	437.31	100		Auto trade			
20141013T170042	437.26	100		Auto trade			
20141013T170042	437.25	100		Auto trade			
20141013T170047	437.14	100		Auto trade			
20141013T170047	437.13	100		Auto trade			
20141013T170047	437.2	200		Auto trade			
20141013T170047	437.	265		Auto trade			
20141013T170047	437.53	100		Auto trade			
20141013T170054	437.29	100		Auto trade			
20141013T170054	437.3	100		Auto trade			
20141013T170054	437.39	100		Auto trade			
20141013T170103	437.58	1000		Auto trade			
20141013T170105	437.75	100		Auto trade			
20141013T170105	437.79	100		Auto trade			
20141013T170105	437.75	100		Auto trade			
20141013T170105	437.8	100		Auto trade			
20141013T170105	437.75	100		Auto trade			
20141013T170119	437.77	100		Auto trade			
20141013T170119	437.705	100		Auto trade			
20141013T170119	437.545	200		Auto trade			
20141013T170119	437.535	100		Auto trade			
20141013T170119	437.525	100		Auto trade			
20141013T170121	437.8008	200		Auto trade			
20141013T170136	437.65	100		Auto trade			
20141013T170141	437.9	100		Auto trade			
20141013T170142	437.895	100		Auto trade			
20141013T170145	438.	200		Auto trade			
20141013T170146	438.22	100		Auto trade			
20141013T170149	438.5699	500		Auto trade			
20141013T170150	438.65	100		Auto trade			
20141013T170150	438.44	100		Auto trade			
20141013T170150	438.6499	100		Auto trade			
20141013T170150	438.29	277		Auto trade			
20141013T170154	438.7	100		Auto trade			
20141013T170159	438.68	100		Auto trade			
20141013T170159	438.66	100		Auto trade			
20141013T170159	438.68	100		Auto trade			
20141013T170159	438.65	100		Auto trade			
20141013T170159	438.68	100		Auto trade			
20141013T170159	438.7275	200		Auto trade			
20141013T170159	438.75	100		Auto trade			
20141013T170159	438.68	100		Auto trade			
20141013T170207	438.64	100		Auto trade			
20141013T170212	438.55	100		Auto trade			
20141013T170212	438.6	100		Auto trade			
20141013T170224	438.82	1000		Auto trade			
20141013T170225	439.	200		Auto trade			
20141013T170225	439.02	100		Auto trade			
20141013T170225	439.05	100		Auto trade			
20141013T170230	439.144	500		Auto trade			
20141013T170235	439.1755	540		Auto trade			
20141013T170236	439.19	100		Auto trade			
20141013T170238	439.26	100		Auto trade			
20141013T170238	439.34	100		Auto trade			
20141013T170238	439.33	100		Auto trade			
20141013T170238	439.39	216		Auto trade			
20141013T170238	439.4	284		Auto trade			
20141013T170238	439.07	377		Auto trade			
20141013T170240	439.2912	200		Auto trade			
20141013T170240	439.4162	200		Auto trade			
20141013T170243	439.23	150		Auto trade			
20141013T170252	439.5	200		Auto trade			
20141013T170252	439.31	129		Auto trade			
20141013T170252	439.32	100		Auto trade			
20141013T170252	439.31	100		Auto trade			
20141013T170252	439.5275	100		Auto trade			
20141013T170252	439.3225	200		Auto trade			
20141013T170259	439.31	100		Auto trade			
20141013T170300	439.49	200		Auto trade			
20141013T170300	439.464	200		Auto trade			
20141013T170300	439.57	100		Auto trade			
20141013T170300	439.64	100		Auto trade			
20141013T170302	439.7035	100		Auto trade			
20141013T170309	439.7199	100		Auto trade			
20141013T170309	439.682	400		Auto trade			
20141013T170316	439.84	100		Auto trade			
20141013T170317	439.94	100		Auto trade			
20141013T170317	439.98	100		Auto trade			
20141013T170317	439.81	100		Auto trade			
20141013T170318	439.9592	200		Auto trade			
20141013T170319	439.87	100		Auto trade			
20141013T170319	439.91	100		Auto trade			
20141013T170319	439.99	200		Auto trade			
20141013T170326	439.76	100		Auto trade			
20141013T170326	439.84	100		Auto trade			
20141013T170326	439.78	100		Auto trade			
20141013T170326	439.825	100		Auto trade			
20141013T170332	439.894	300		Auto trade			
20141013T170333	439.84	100		Auto trade			
20141013T170333	439.79	100		Auto trade			
20141013T170334	439.939	100		Auto trade			
20141013T170338	439.6329	250		Auto trade			
20141013T170340	439.7286	100		Auto trade			
20141013T170340	439.79	100		Auto trade			
20141013T170344	439.6301	200		Auto trade			
20141013T170345	439.89	200		Auto trade			
20141013T170345	439.865	100		Auto trade			
20141013T170345	439.85	100		Auto trade			
20141013T170345	439.89	100		Auto trade			
20141013T170345	439.875	100		Auto trade			
20141013T170345	439.85	100		Auto trade			
20141013T170345	439.89	100		Auto trade			
20141013T170345	439.88	200		Auto trade			
20141013T170345	439.89	100		Auto trade			
20141013T170345	439.88	100		Auto trade			
20141013T170345	439.94	500		Auto trade			
20141013T170345	439.98	100		Auto trade			
20141013T170345	439.99	100		Auto trade			
20141013T170345	440.	100		Auto trade			
20141013T170345	440.01	100		Auto trade			
20141013T170345	440.02	100		Auto trade			
20141013T170345	440.09	100		Auto trade			
20141013T170345	440.14	110		Auto trade			
20141013T170345	439.89	200		Auto trade			
20141013T170345	439.865	100		Auto trade			
20141013T170349	440.23	100		Auto trade			
20141013T170349	440.27	172		Auto trade			
20141013T170349	440.24	400		Auto trade			
20141013T170350	440.28	200		Auto trade			
20141013T170350	440.32	100		Auto trade			
20141013T170350	440.39	100		Auto trade			
20141013T170357	440.24	100		Auto trade			
20141013T170359	440.27	100		Auto trade			
20141013T170404	440.49	100		Auto trade			
20141013T170404	440.3623	325		Auto trade			
20141013T170405	440.5	100		Auto trade			
20141013T170405	440.54	100		Auto trade			
20141013T170405	440.68	100		Auto trade			
20141013T170405	440.649	100		Auto trade			
20141013T170405	440.521	100		Auto trade			
20141013T170405	440.485	100		Auto trade			
20141013T170405	440.83	100		Auto trade			
20141013T170406	440.84	100		Auto trade			
20141013T170408	440.792	191		Auto trade			
20141013T170410	440.88	100		Auto trade			
20141013T170411	440.793	300		Auto trade			
20141013T170412	441.	200		Auto trade			
20141013T170412	440.95	200		Auto trade			
20141013T170413	441.	100		Auto trade			
20141013T170414	441.1549	100		Auto trade			
20141013T170415	441.03	100		Auto trade			
20141013T170417	441.05	100		Auto trade			
20141013T170425	440.99	100		Auto trade			
20141013T170434	440.8	300		Auto trade			
20141013T170435	440.8	100		Auto trade			
20141013T170436	440.7519	100		Auto trade			
20141013T170438	440.75	100		Auto trade			
20141013T170438	440.58	100		Auto trade			
20141013T170438	440.46	100		Auto trade			
20141013T170438	440.58	100		Auto trade			
20141013T170438	440.52	100		Auto trade			
20141013T170438	440.2501	236		Auto trade			
20141013T170438	440.07	100		Auto trade			
20141013T170439	440.06	100		Auto trade			
20141013T170440	440.36	100		Auto trade			
20141013T170440	440.635	200		Auto trade			
20141013T170440	440.64	700		Auto trade			
20141013T170440	440.6399	1000		Auto trade			
20141013T170441	440.51	100		Auto trade			
20141013T170441	440.62	100		Auto trade			
20141013T170444	440.04	200		Auto trade			
20141013T170447	440.115	100		Auto trade			
20141013T170452	440.4983	100		Auto trade			
20141013T170459	440.63	100		Auto trade			
20141013T170459	440.62	100		Auto trade			
20141013T170459	440.64	105		Auto trade			
20141013T170459	440.58	100		Auto trade			
20141013T170459	440.59	100		Auto trade			
20141013T170502	440.455	300		Auto trade			
20141013T170507	440.5	120		Auto trade			
20141013T170510	440.52	100		Auto trade			
20141013T170510	440.31	100		Auto trade			
20141013T170511	440.31	400		Auto trade			
20141013T170513	440.26	100		Auto trade			
20141013T170525	440.27	185		Auto trade			
20141013T170527	440.63	100		Auto trade			
20141013T170527	440.67	100		Auto trade			
20141013T170527	440.662	100		Auto trade			
20141013T170527	440.68	100		Auto trade			
20141013T170527	440.69	100		Auto trade			
20141013T170527	440.72	100		Auto trade			
20141013T170527	440.8	100		Auto trade			
20141013T170527	440.95	100		Auto trade			
20141013T170527	440.6795	100		Auto trade			
20141013T170536	441.	100		Auto trade			
20141013T170541	440.811	100		Auto trade			
20141013T170543	440.8001	100		Auto trade			
20141013T170543	440.9872	100		Auto trade			
20141013T170543	441.	100		Auto trade			
20141013T170543	441.06	100		Auto trade			
20141013T170544	441.	100		Auto trade			
20141013T170548	440.8201	100		Auto trade			
20141013T170602	440.98	100		Auto trade			
20141013T170604	440.84	400		Auto trade			
20141013T170604	440.831	100		Auto trade			
20141013T170604	440.862	1000		Auto trade			
20141013T170604	440.83	100		Auto trade			
20141013T170604	440.8	100		Auto trade			
20141013T170604	440.79	100		Auto trade			
20141013T170604	440.78	100		Auto trade			
20141013T170604	440.79	100		Auto trade			
20141013T170604	440.78	100		Auto trade			
20141013T170604	440.79	100		Auto trade			
20141013T170604	440.62	100		Auto trade			
20141013T170605	440.5	100		Auto trade			
20141013T170609	440.27	100		Auto trade			
20141013T170613	440.7399	250		Auto trade			
20141013T170615	440.67	100		Auto trade			
20141013T170615	440.68	100		Auto trade			
20141013T170617	440.7969	100		Auto trade			
20141013T170637	440.87	100		Auto trade			
20141013T170637	440.59	196		Auto trade			
20141013T170640	440.5901	136		Auto trade			
20141013T170640	440.59	100		Auto trade			
20141013T170644	440.814	300		Auto trade			
20141013T170646	440.79	137		Auto trade			
20141013T170647	441.1199	200		Auto trade			
20141013T170651	440.74	100		Auto trade			
20141013T170656	440.95	100		Auto trade			
20141013T170701	440.61	100		Auto trade			
20141013T170707	440.94	100		Auto trade			
20141013T170720	440.59	132		Auto trade			
20141013T170721	440.59	200		Auto trade			
20141013T170721	440.6	100		Auto trade			
20141013T170721	440.59	200		Auto trade			
20141013T170721	440.7	100		Auto trade			
20141013T170723	440.66	100		Auto trade			
20141013T170724	440.69	100		Auto trade			
20141013T170724	440.68	100		Auto trade			
20141013T170724	440.5	100		Auto trade			
20141013T170724	440.51	100		Auto trade			
20141013T170725	440.65	100		Auto trade			
20141013T170726	440.68	100		Auto trade			
20141013T170733	440.85	137		Auto trade			
20141013T170743	440.51	100		Auto trade			
20141013T170744	440.5	100		Auto trade			
20141013T170749	440.56	100		Auto trade			
20141013T170749	440.55	100		Auto trade			
20141013T170749	440.675	100		Auto trade			
20141013T170749	440.5	102		Auto trade			
20141013T170749	440.35	100		Auto trade			
20141013T170749	440.39	100		Auto trade			
20141013T170749	440.22	100		Auto trade			
20141013T170749	440.2	100		Auto trade			
20141013T170749	440.01	100		Auto trade			
20141013T170749	440.04	100		Auto trade			
20141013T170749	440.	400		Auto trade			
20141013T170749	439.6801	150		Auto trade			
20141013T170749	440.14	200		Auto trade			
20141013T170750	439.7363	100		Auto trade			
20141013T170750	439.79	530		Auto trade			
20141013T170754	439.93	100		Auto trade			
20141013T170757	440.3199	100		Auto trade			
20141013T170801	439.9	100		Auto trade			
20141013T170802	440.3	100		Auto trade			
20141013T170803	439.9	100		Auto trade			
20141013T170812	440.32	100		Auto trade			
20141013T170812	440.27	100		Auto trade			
20141013T170812	440.32	100		Auto trade			
20141013T170812	440.23	160		Auto trade			
